SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643109625.778350, 0.609474, -10.363751, 2.705298, , , , , , 
1643109625.798374, 0.275632, -10.500071, 2.452560, , , , , , 
1643109625.818372, -0.256180, -12.139800, 2.401684, , , , , , 
1643109625.838399, -0.036063, -12.568511, 1.705869, , , , , , 
1643109625.858334, 0.041450, -11.777677, 0.948702, , , , , , 
1643109625.878395, -0.271143, -10.961703, 0.697760, , , , , , 
1643109625.898381, -1.010353, -9.605687, 0.002095, , , , , , 
1643109625.918384, -1.105074, -8.919598, 0.049680, , , , , , 
1643109625.938378, -1.007061, -9.191639, -0.260519, , , , , , 
1643109625.958566, -1.044171, -10.077494, -0.108637, , , , , , 
1643109625.978377, -1.188422, -10.988338, 0.168043, , , , , , 
1643109625.998357, -0.993294, -11.318139, 0.396240, , , , , , 
1643109626.018335, -0.510264, -11.352556, 0.562937, , , , , , 
1643109626.038339, -0.232088, -10.438869, 0.596605, , , , , , 
1643109626.058373, -0.170737, -9.459790, 0.645836, , , , , , 
1643109626.078396, -0.396240, -8.574384, 0.819266, , , , , , 
1643109626.098392, -0.324714, -7.860463, 0.752827, , , , , , 
1643109626.118407, -0.378733, -7.635109, 0.752827, , , , , , 
1643109626.138438, -0.254833, -7.869591, 0.867748, , , , , , 
1643109626.158384, -0.563685, -8.245032, 0.925808, , , , , , 
1643109626.178341, -0.590021, -8.667010, 0.944812, , , , , , 
1643109626.198307, -0.410157, -8.907029, 1.222240, , , , , , 
1643109626.218337, -0.395343, -8.992921, 1.375170, , , , , , 
1643109626.238327, -0.438737, -9.195081, 1.009455, , , , , , 
1643109626.258323, -0.799214, -9.359982, 1.473332, , , , , , 
1643109626.278387, -0.761805, -9.346215, 1.709909, , , , , , 
1643109626.298317, -0.853832, -9.167398, 1.803881, , , , , , 
1643109626.318317, -0.799514, -9.182960, 1.845481, , , , , , 
1643109626.338319, -0.681450, -9.340679, 1.970877, , , , , , 
1643109626.358341, -0.512060, -9.742755, 2.233790, , , , , , 
1643109626.378428, -0.364667, -10.144681, 2.363376, , , , , , 
1643109626.398431, -0.429909, -10.150368, 2.423531, , , , , , 
1643109626.418339, -0.566827, -10.073005, 2.518551, , , , , , 
1643109626.438408, -0.641347, -9.840917, 2.595315, , , , , , 
1643109626.458377, -0.659902, -9.594314, 2.671779, , , , , , 
1643109626.478348, -0.689979, -9.580099, 2.244414, , , , , , 
1643109626.498343, -0.092775, -11.979238, 2.004994, , , , , , 
1643109626.518295, 1.116895, -13.060071, 2.530222, , , , , , 
1643109626.538396, 1.135300, -10.986842, 0.463877, , , , , , 
1643109626.558318, 1.089811, -10.289979, 0.462530, , , , , , 
1643109626.578450, 0.758962, -10.087071, 1.274015, , , , , , 
1643109626.598326, 1.218798, -10.289979, 0.808791, , , , , , 
1643109626.617641, 1.877054, -10.568605, 0.175375, , , , , , 
1643109626.638402, 2.233192, -10.808174, 0.139612, , , , , , 
1643109626.658372, 1.728913, -10.927585, 0.651223, , , , , , 
1643109626.678337, 1.110311, -11.178827, 0.933140, , , , , , 
1643109626.697687, 0.786795, -11.089942, 0.935534, , , , , , 
1643109626.718339, 0.715268, -10.685921, 1.260248, , , , , , 
1643109626.738379, 0.697162, -9.860669, 1.164929, , , , , , 
1643109626.758382, 0.852934, -9.009830, 1.184980, , , , , , 
1643109626.778401, 0.906654, -8.200440, 1.037737, , , , , , 
1643109626.798338, 0.781108, -7.800459, 0.984765, , , , , , 
1643109626.818337, 0.853683, -7.739407, 1.091457, , , , , , 
1643109626.838378, 0.862362, -8.049605, 1.077540, , , , , , 
1643109626.858385, 0.874931, -8.295161, 1.137395, , , , , , 
1643109626.878410, 0.900220, -8.445397, 1.195455, , , , , , 
1643109626.898341, 0.886453, -8.392425, 1.418116, , , , , , 
1643109626.918347, 0.809091, -8.237101, 1.152658, , , , , , 
1643109626.937915, 0.924012, -8.248324, 1.293767, , , , , , 
1643109626.958352, 0.973393, -8.522161, 1.602319, , , , , , 
1643109626.978389, 1.014393, -8.793005, 1.836951, , , , , , 
1643109626.998407, 0.816273, -9.205406, 2.094478, , , , , , 
1643109627.018126, 0.577302, -9.722853, 2.308908, , , , , , 
1643109627.037818, 0.399532, -10.317214, 2.490119, , , , , , 
1643109627.058385, 0.340725, -10.645069, 2.433107, , , , , , 
1643109627.078396, 0.539743, -10.641628, 2.583344, , , , , , 
1643109627.098381, 0.491709, -10.328137, 2.643648, , , , , , 
1643109627.118342, 0.455048, -9.949255, 2.797625, , , , , , 
1643109627.138388, 0.509217, -9.437644, 2.929156, , , , , , 
1643109627.158427, 0.394445, -9.008034, 2.733729, , , , , , 
1643109627.178397, -0.038607, -9.591172, 2.273294, , , , , , 
1643109627.198390, -0.338181, -12.064083, 2.727445, , , , , , 
1643109627.218345, 0.043395, -12.735956, 1.962647, , , , , , 
1643109627.238383, 0.358382, -12.348394, 0.960673, , , , , , 
1643109627.258382, -0.422277, -11.152341, 0.309899, , , , , , 
1643109627.278432, -1.185130, -10.597036, 0.476745, , , , , , 
1643109627.298386, -1.153556, -9.960029, 0.881665, , , , , , 
1643109627.318348, -0.810886, -10.133159, 1.081431, , , , , , 
1643109627.338387, -0.917727, -10.860248, 0.916530, , , , , , 
1643109627.358421, -0.903213, -11.241076, 0.762853, , , , , , 
1643109627.378426, -0.679205, -10.932972, 0.676212, , , , , , 
1643109627.398383, -0.380229, -10.106075, 0.742203, , , , , , 
1643109627.418348, -0.363470, -9.297733, 0.966809, , , , , , 
1643109627.438387, -0.361973, -8.672397, 1.149815, , , , , , 
1643109627.457984, -0.365864, -7.986159, 1.217900, , , , , , 
1643109627.478405, -0.221913, -7.523031, 1.150414, , , , , , 
1643109627.498406, -0.264859, -7.586627, 1.080832, , , , , , 
1643109627.518329, -0.402226, -8.118439, 1.182736, , , , , , 
1643109627.538382, -0.535553, -8.725818, 1.069460, , , , , , 
1643109627.558344, -0.498293, -8.963442, 1.274015, , , , , , 
1643109627.578432, -0.419434, -9.071331, 1.240346, , , , , , 
1643109627.598344, -0.396240, -8.886678, 1.461211, , , , , , 
1643109627.618331, -0.438588, -8.833856, 1.545008, , , , , , 
1643109627.638392, -0.869095, -8.674791, 1.478120, , , , , , 
1643109627.658370, -0.839617, -8.774450, 1.274463, , , , , , 
1643109627.678407, -0.485574, -9.125350, 1.939902, , , , , , 
1643109627.698344, -0.422128, -9.384373, 1.983596, , , , , , 
1643109627.718329, -0.452803, -9.798270, 1.984793, , , , , , 
1643109627.738382, -0.360178, -10.267683, 2.046294, , , , , , 
1643109627.758344, -0.126893, -10.529849, 1.971027, , , , , , 
1643109627.778407, -0.078709, -10.607361, 2.213739, , , , , , 
1643109627.798384, -0.239420, -10.574441, 2.567183, , , , , , 
1643109627.818361, -0.389207, -10.214263, 2.850596, , , , , , 
1643109627.838383, -0.385018, -9.917681, 2.779219, , , , , , 
1643109627.858343, -0.235380, -10.246435, 1.789067, , , , , , 
1643109627.878409, 0.679654, -12.553697, 2.395399, , , , , , 
1643109627.898382, 1.724274, -12.297218, 1.442507, , , , , , 
1643109627.918341, 1.597082, -10.967090, 0.580744, , , , , , 
1643109627.938380, 1.366940, -10.267683, 0.016310, , , , , , 
1643109627.958347, 1.274463, -9.957934, 0.830339, , , , , , 
1643109627.978390, 1.817798, -10.007613, 0.328455, , , , , , 
1643109627.998391, 2.196979, -10.621277, 0.451457, , , , , , 
1643109628.018335, 2.179172, -10.839299, 0.174777, , , , , , 
1643109628.038348, 1.751359, -10.985944, 0.518494, , , , , , 
1643109628.058347, 1.254113, -10.935965, 0.717063, , , , , , 
1643109628.078347, 0.967257, -10.717943, 0.898574, , , , , , 
1643109628.098334, 0.885256, -10.022278, 1.029956, , , , , , 
1643109628.118474, 0.698808, -9.190592, 0.979977, , , , , , 
1643109628.138354, 0.681150, -8.615984, 0.976984, , , , , , 
1643109628.158344, 0.757166, -8.238598, 1.003021, , , , , , 
1643109628.178325, 0.683096, -8.074146, 0.909497, , , , , , 
1643109628.198314, 0.723498, -8.023119, 0.895581, , , , , , 
1643109628.218324, 0.810587, -8.114997, 0.928801, , , , , , 
1643109628.238323, 1.047314, -8.366538, 1.024120, , , , , , 
1643109628.258343, 1.161188, -8.693496, 1.139939, , , , , , 
1643109628.278426, 1.074548, -8.749460, 1.233313, , , , , , 
1643109628.298420, 0.919523, -8.540417, 1.334019, , , , , , 
1643109628.318378, 0.813580, -8.344391, 1.469741, , , , , , 
1643109628.338425, 0.797568, -8.485200, 1.637035, , , , , , 
1643109628.358389, 1.107169, -8.856302, 1.676839, , , , , , 
1643109628.378412, 1.133804, -9.293393, 1.315614, , , , , , 
1643109628.398390, 0.668730, -9.611523, 1.369034, , , , , , 
1643109628.418340, 0.568623, -9.787945, 1.844134, , , , , , 
1643109628.438369, 0.552612, -9.993248, 1.796699, , , , , , 
1643109628.458395, 0.405967, -10.213814, 2.008586, , , , , , 
1643109628.478417, 0.389507, -10.604967, 2.189348, , , , , , 
1643109628.498389, 0.515950, -10.708815, 2.358887, , , , , , 
1643109628.518400, 0.457741, -10.294918, 2.293346, , , , , , 
1643109628.538390, -0.067487, -9.990255, 2.119916, , , , , , 
1643109628.558396, -0.641197, -11.246613, 2.277185, , , , , , 
1643109628.578436, -0.526126, -12.096854, 2.657115, , , , , , 
1643109628.598351, -0.314838, -11.988067, 1.196951, , , , , , 
1643109628.618362, -0.225354, -11.435904, 1.011401, , , , , , 
1643109628.638394, -0.648679, -10.439168, -0.091129, , , , , , 
1643109628.658390, -0.824054, -9.874585, 0.660650, , , , , , 
1643109628.678389, -1.086818, -9.702502, 0.481833, , , , , , 
1643109628.698441, -1.044919, -10.055348, 0.600945, , , , , , 
1643109628.718418, -0.940472, -10.411485, 0.367809, , , , , , 
1643109628.738409, -0.784849, -10.950181, 0.475698, , , , , , 
1643109628.758390, -0.491709, -11.271602, 0.690727, , , , , , 
1643109628.778394, -0.239719, -10.939407, 0.702100, , , , , , 
1643109628.798417, -0.333692, -9.834183, 0.931045, , , , , , 
1643109628.818459, -0.549918, -9.017461, 1.165827, , , , , , 
1643109628.838338, -0.536451, -8.257302, 1.059135, , , , , , 
1643109628.858396, -0.371101, -7.775619, 1.012149, , , , , , 
1643109628.878422, -0.315436, -7.768586, 1.098340, , , , , , 
1643109628.898422, -0.496198, -8.053047, 1.222390, , , , , , 
1643109628.918412, -0.539892, -8.418911, 1.274763, , , , , , 
1643109628.938355, -0.358083, -8.642320, 1.240795, , , , , , 
1643109628.958393, -0.386065, -8.610597, 1.234510, , , , , , 
1643109628.978392, -0.537498, -8.552986, 1.388188, , , , , , 
1643109628.998088, -0.535703, -8.547300, 1.523460, , , , , , 
1643109629.018354, -0.539294, -8.596680, 1.688211, , , , , , 
1643109629.037552, -0.575207, -8.882039, 1.957409, , , , , , 
1643109629.058394, -0.566079, -9.168595, 2.028637, , , , , , 
1643109629.078397, -0.369904, -9.337087, 1.908328, , , , , , 
1643109629.098424, -0.352845, -9.637859, 1.884536, , , , , , 
1643109629.118354, -0.141707, -9.961824, 2.380285, , , , , , 
1643109629.138417, -0.192434, -10.032453, 2.275838, , , , , , 
1643109629.158431, -0.142605, -10.149170, 2.101361, , , , , , 
1643109629.178413, -0.147692, -10.113257, 2.230498, , , , , , 
1643109629.198405, -0.360776, -10.038439, 2.658312, , , , , , 
1643109629.218359, -0.565331, -9.969905, 2.783259, , , , , , 
1643109629.238396, -0.479140, -10.987889, 1.470040, , , , , , 
1643109629.258353, 0.483030, -14.088680, 2.920178, , , , , , 
