SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643109675.994220, 0.177769, -10.041581, 2.110040, , , , , , 
1643109676.014217, 0.131681, -10.549451, 2.212841, , , , , , 
1643109676.034280, 0.227748, -10.657639, 2.324919, , , , , , 
1643109676.054234, 0.412102, -10.728717, 2.367865, , , , , , 
1643109676.074254, 0.564134, -10.539276, 2.475904, , , , , , 
1643109676.094255, 0.556951, -10.081534, 2.673276, , , , , , 
1643109676.114226, 0.346411, -9.835530, 2.587833, , , , , , 
1643109676.134320, -0.183605, -10.648810, 2.227655, , , , , , 
1643109676.154223, -0.551564, -12.289287, 2.678663, , , , , , 
1643109676.174250, -0.509666, -11.552622, 1.971475, , , , , , 
1643109676.194251, -0.566229, -11.399842, 1.442806, , , , , , 
1643109676.214162, -1.094150, -10.734403, 0.954838, , , , , , 
1643109676.234249, -1.793257, -9.959879, 0.920720, , , , , , 
1643109676.254254, -1.866280, -9.813384, 0.704643, , , , , , 
1643109676.274249, -1.418116, -10.218902, 0.857423, , , , , , 
1643109676.294250, -0.896030, -10.452486, 1.014094, , , , , , 
1643109676.314250, -0.791433, -10.590152, 0.932841, , , , , , 
1643109676.334262, -0.557550, -10.402507, 0.641796, , , , , , 
1643109676.354226, -0.562637, -9.859771, 0.715268, , , , , , 
1643109676.374250, -0.646285, -9.281123, 0.891990, , , , , , 
1643109676.394220, -0.585382, -8.904635, 1.076942, , , , , , 
1643109676.414249, -0.667533, -8.648605, 1.256357, , , , , , 
1643109676.434250, -0.702549, -8.419360, 1.307533, , , , , , 
1643109676.454255, -0.824354, -8.399009, 1.302446, , , , , , 
1643109676.474139, -0.793827, -8.617031, 1.346439, , , , , , 
1643109676.494223, -0.902913, -8.766818, 1.258901, , , , , , 
1643109676.514240, -0.941819, -8.720431, 1.349881, , , , , , 
1643109676.534263, -0.870741, -8.667758, 1.464653, , , , , , 
1643109676.554224, -0.819416, -8.575282, 1.451784, , , , , , 
1643109676.574250, -0.852186, -8.386888, 1.434725, , , , , , 
1643109676.594231, -0.931644, -8.373870, 1.490091, , , , , , 
1643109676.614243, -0.874183, -8.578425, 1.485901, , , , , , 
1643109676.634273, -0.883909, -8.908675, 1.539322, , , , , , 
1643109676.654162, -0.951845, -9.315839, 1.675193, , , , , , 
1643109676.674243, -0.926556, -9.728988, 1.750610, , , , , , 
1643109676.694251, -0.770185, -10.386196, 1.882291, , , , , , 
1643109676.714250, -0.486771, -10.894066, 2.042254, , , , , , 
1643109676.734270, -0.386215, -10.991481, 2.207155, , , , , , 
1643109676.754218, -0.739210, -10.848726, 2.619257, , , , , , 
1643109676.774258, -0.874931, -10.591050, 2.802563, , , , , , 
1643109676.794260, -0.710479, -10.280253, 2.943821, , , , , , 
1643109676.814237, -0.613065, -10.262745, 2.719065, , , , , , 
1643109676.834273, -0.537947, -11.762264, 2.377891, , , , , , 
1643109676.854228, 0.764798, -13.104962, 2.868104, , , , , , 
1643109676.874247, 1.008707, -11.226262, 0.821510, , , , , , 
1643109676.894232, 0.972944, -10.684873, 1.253365, , , , , , 
1643109676.914258, 0.796222, -9.901071, 0.296582, , , , , , 
1643109676.934284, 0.845153, -9.667487, 0.723647, , , , , , 
1643109676.954247, 1.247978, -9.399336, -0.106243, , , , , , 
1643109676.974226, 1.828572, -9.605836, 0.125097, , , , , , 
1643109676.994223, 2.086996, -9.868450, 0.038457, , , , , , 
1643109677.014225, 1.394024, -10.365846, 0.358981, , , , , , 
1643109677.034267, 0.785298, -10.463559, 0.359130, , , , , , 
1643109677.054229, 0.504129, -10.405649, 0.409558, , , , , , 
1643109677.074231, 0.540341, -9.944167, 0.514155, , , , , , 
1643109677.094224, 0.451756, -9.424326, 0.696264, , , , , , 
1643109677.114269, 0.368109, -9.015217, 0.771382, , , , , , 
