SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643108932.058023, -0.217872, -10.610054, 0.392499, , , , , , 
1643108932.074689, -0.382773, -10.092159, 0.562787, , , , , , 
1643108932.091395, -0.616956, -8.938902, 0.642394, , , , , , 
1643108932.108037, -0.440683, -7.936330, 0.714669, , , , , , 
1643108932.124747, -0.257826, -7.549067, 0.602740, , , , , , 
1643108932.141487, 0.133477, -7.350349, 0.342820, , , , , , 
1643108932.158075, 0.512658, -7.638401, 0.569072, , , , , , 
1643108932.174748, 0.520589, -7.872135, 0.284461, , , , , , 
1643108932.191408, 0.389656, -8.321497, 0.835726, , , , , , 
1643108932.208163, 0.269048, -8.485799, 0.818817, , , , , , 
1643108932.224847, 0.275333, -8.534581, 0.726640, , , , , , 
1643108932.241402, 0.188394, -8.092102, 0.436643, , , , , , 
1643108932.258190, 0.172233, -8.028057, 0.586579, , , , , , 
1643108932.274776, 0.295085, -8.371775, 1.281496, , , , , , 
1643108932.291639, 0.403872, -8.982596, 1.575385, , , , , , 
1643108932.308221, 0.475548, -9.294590, 1.570147, , , , , , 
1643108932.324851, 0.494103, -9.783007, 1.634043, , , , , , 
1643108932.341600, 0.248847, -10.407595, 1.577929, , , , , , 
1643108932.358203, 0.088885, -10.759991, 1.581221, , , , , , 
1643108932.374968, -0.084096, -11.398794, 2.100762, , , , , , 
1643108932.391490, -0.303016, -11.568483, 1.935562, , , , , , 
1643108932.408156, -0.345663, -11.477653, 2.007538, , , , , , 
1643108932.424834, -0.002843, -11.153837, 2.101810, , , , , , 
1643108932.441527, 0.418387, -10.738892, 2.395249, , , , , , 
1643108932.458237, 0.338331, -10.442759, 2.543390, , , , , , 
1643108932.474960, -0.200963, -9.846454, 2.781314, , , , , , 
1643108932.491564, -1.373673, -11.803265, 1.821987, , , , , , 
1643108932.508230, -1.237952, -12.819005, 2.785055, , , , , , 
1643108932.524956, -0.767042, -11.365126, 1.225382, , , , , , 
1643108932.541575, -0.804302, -10.414029, -0.567127, , , , , , 
1643108932.558291, -1.214908, -10.680983, -0.239570, , , , , , 
1643108932.574914, -1.742231, -9.979033, 1.634641, , , , , , 
1643108932.591744, -2.133084, -8.986636, 0.481235, , , , , , 
1643108932.608308, -2.165555, -8.534730, 0.385466, , , , , , 
1643108932.624953, -1.761534, -8.729409, 0.927604, , , , , , 
1643108932.641630, -1.590348, -10.085275, 0.871789, , , , , , 
1643108932.658396, -1.524209, -10.830022, 0.867449, , , , , , 
1643108932.675018, -1.407342, -11.621006, 0.326360, , , , , , 
1643108932.691698, -1.331176, -10.551396, 0.194828, , , , , , 
1643108932.708336, -1.514781, -9.903615, 0.528221, , , , , , 
1643108932.725077, -1.512986, -8.969877, 1.152060, , , , , , 
1643108932.741654, -1.158195, -8.343194, 1.229273, , , , , , 
1643108932.758372, -1.019331, -8.173356, 1.038934, , , , , , 
1643108932.775059, -0.869245, -7.947852, 0.831835, , , , , , 
1643108932.791723, -0.885705, -7.954735, 0.910844, , , , , , 
1643108932.808390, -0.911592, -7.920318, 1.239598, , , , , , 
1643108932.825104, -0.968155, -7.938425, 0.780360, , , , , , 
1643108932.841785, -0.850989, -8.284237, 1.124227, , , , , , 
1643108932.858437, -0.915932, -8.399159, 1.054496, , , , , , 
1643108932.875088, -0.906056, -8.569297, 1.020528, , , , , , 
1643108932.891773, -0.979228, -8.742278, 0.800112, , , , , , 
1643108932.908519, -1.007211, -8.905981, 0.949151, , , , , , 
1643108932.925163, -1.024419, -9.230096, 1.381903, , , , , , 
1643108932.941880, -1.093402, -9.533561, 1.408988, , , , , , 
1643108932.958466, -1.176152, -9.639056, 1.524059, , , , , , 
1643108932.975117, -1.171064, -9.885509, 1.747169, , , , , , 
1643108932.990875, -1.034445, -10.033950, 1.745223, , , , , , 
1643108933.008434, -0.853383, -10.461165, 1.652448, , , , , , 
1643108933.025118, -1.043722, -10.739192, 1.828123, , , , , , 
1643108933.041721, -1.150414, -10.718691, 1.786523, , , , , , 
1643108933.058494, -1.056292, -10.694001, 2.007688, , , , , , 
1643108933.075133, -1.115698, -10.405350, 1.829469, , , , , , 
1643108933.091710, -1.092055, -10.271125, 2.016816, , , , , , 
1643108933.108455, -0.880468, -9.973346, 2.150891, , , , , , 
1643108933.125191, -0.895581, -9.590573, 2.074426, , , , , , 
1643108933.141863, -0.891092, -9.426570, 2.140865, , , , , , 
1643108933.158540, -1.111807, -10.714801, 1.452083, , , , , , 
1643108933.175060, -0.824802, -14.286201, 2.817078, , , , , , 
1643108933.191705, 0.308253, -12.756456, 2.867505, , , , , , 
1643108933.208542, 1.829320, -9.284265, -0.793379, , , , , , 
1643108933.225152, 2.007837, -10.283545, -1.341202, , , , , , 
1643108933.241314, 1.412729, -10.522965, -0.131831, , , , , , 
1643108933.258400, 0.318130, -10.173561, 1.246781, , , , , , 
1643108933.275054, -0.355389, -9.635913, 0.140659, , , , , , 
1643108933.291733, -0.231938, -9.663447, -0.166996, , , , , , 
1643108933.308314, 0.858621, -10.300753, 0.058059, , , , , , 
1643108933.325052, 1.580472, -11.433211, -0.060304, , , , , , 
1643108933.341739, 1.515979, -11.667843, -0.194080, , , , , , 
1643108933.357912, 0.984615, -11.322778, -0.310648, , , , , , 
1643108933.375057, 0.599897, -10.845434, -0.232836, , , , , , 
1643108933.391725, 0.301220, -10.537779, -0.112228, , , , , , 
1643108933.408393, -0.379032, -9.751284, 0.440084, , , , , , 
1643108933.425116, -0.330699, -9.154380, 0.753874, , , , , , 
1643108933.441829, -0.002544, -8.956259, 0.585083, , , , , , 
1643108933.458402, 0.433650, -8.866477, 0.661697, , , , , , 
1643108933.475104, 0.610671, -8.562563, 0.452953, , , , , , 
1643108933.491757, 0.550517, -8.438364, 0.164751, , , , , , 
1643108933.508486, 0.465672, -8.302044, 1.112107, , , , , , 
1643108933.524241, 0.262614, -8.244882, 1.166575, , , , , , 
1643108933.541836, 0.000599, -7.958925, 1.206528, , , , , , 
1643108933.558377, 0.128239, -7.783550, 0.814926, , , , , , 
1643108933.575037, 0.219369, -7.818116, 0.843358, , , , , , 
1643108933.591846, 0.396839, -8.012645, 1.097891, , , , , , 
1643108933.608570, 0.377536, -8.444649, 1.324442, , , , , , 
1643108933.625044, 0.343718, -8.702175, 1.483358, , , , , , 
1643108933.641763, 0.219967, -9.288904, 1.632097, , , , , , 
1643108933.658495, 0.114622, -9.779865, 1.784578, , , , , , 
1643108933.675042, -0.096217, -9.898527, 1.799243, , , , , , 
1643108933.691780, -0.191087, -10.082282, 1.636138, , , , , , 
1643108933.708446, 0.123002, -10.479720, 1.840094, , , , , , 
1643108933.725043, 0.343867, -10.801890, 2.096423, , , , , , 
1643108933.741714, 0.212036, -10.940155, 2.277933, , , , , , 
1643108933.758377, 0.253785, -10.894216, 2.498050, , , , , , 
1643108933.775133, 0.260369, -10.730513, 2.251298, , , , , , 
1643108933.791920, 0.106991, -10.412982, 2.295740, , , , , , 
1643108933.808387, -0.043395, -10.010756, 2.647837, , , , , , 
1643108933.825045, -0.057610, -9.786449, 2.693477, , , , , , 
1643108933.841715, -0.135721, -9.351752, 2.735974, , , , , , 
1643108933.858502, -1.227178, -11.699715, 1.714398, , , , , , 
1643108933.875269, -1.240496, -12.454637, 3.393631, , , , , , 
1643108933.891714, -0.954838, -10.215759, 1.015590, , , , , , 
1643108933.908376, -1.020828, -10.691457, -0.864157, , , , , , 
1643108933.925046, -1.387739, -11.196185, -0.058359, , , , , , 
1643108933.941792, -1.757045, -10.379014, 1.233163, , , , , , 
1643108933.958382, -2.154931, -9.398289, 0.399682, , , , , , 
1643108933.975045, -2.221071, -9.283068, 0.344017, , , , , , 
1643108933.991709, -2.025195, -9.670181, 0.841861, , , , , , 
1643108934.008478, -2.095525, -10.332925, 0.642993, , , , , , 
1643108934.025052, -2.070236, -10.610503, 0.464026, , , , , , 
1643108934.041716, -1.632097, -10.907983, 0.172532, , , , , , 
1643108934.058372, -1.373224, -10.611401, 0.395193, , , , , , 
1643108934.075051, -1.598878, -10.149769, 0.603339, , , , , , 
1643108934.091715, -1.919402, -9.195081, 1.081132, , , , , , 
1643108934.108374, -1.642572, -8.412476, 0.858621, , , , , , 
1643108934.125124, -1.425597, -8.208969, 0.587926, , , , , , 
1643108934.141748, -1.001973, -7.931242, 0.701800, , , , , , 
1643108934.158377, -1.160589, -7.742549, 0.562787, , , , , , 
1643108934.175058, -1.198896, -7.825149, 1.065719, , , , , , 
1643108934.191817, -1.386243, -8.363395, 0.997335, , , , , , 
1643108934.208462, -1.760337, -8.700080, 0.825700, , , , , , 
1643108934.225051, -1.780837, -8.823980, 0.799963, , , , , , 
1643108934.241718, -1.411382, -9.266309, 0.955436, , , , , , 
1643108934.258403, -1.230470, -9.460987, 0.990302, , , , , , 
1643108934.275112, -1.106570, -9.559149, 1.036240, , , , , , 
1643108934.291726, -1.360505, -9.370456, 1.151461, , , , , , 
1643108934.308399, -1.521665, -9.242666, 1.230021, , , , , , 
1643108934.325083, -1.706467, -9.109189, 1.366042, , , , , , 
1643108934.341728, -1.432182, -9.056666, 1.730110, , , , , , 
1643108934.358383, -1.255759, -9.167398, 1.698836, , , , , , 
1643108934.375061, -1.199345, -9.429114, 1.765873, , , , , , 
1643108934.391768, -1.026813, -9.957335, 2.023699, , , , , , 
1643108934.408435, -1.012598, -10.057143, 1.845181, , , , , , 
1643108934.425059, -0.819266, -10.341455, 1.950227, , , , , , 
1643108934.441719, -0.818967, -10.558579, 1.900846, , , , , , 
1643108934.458428, -0.844255, -10.476727, 1.880196, , , , , , 
1643108934.475060, -0.780809, -10.167426, 2.176030, , , , , , 
1643108934.491609, -0.879719, -9.904214, 2.351555, , , , , , 
1643108934.508403, -0.941520, -9.722105, 2.335693, , , , , , 
1643108934.525085, -1.105523, -9.441834, 1.999907, , , , , , 
1643108934.541728, -1.827973, -12.789526, 1.160889, , , , , , 
1643108934.558452, -0.690578, -14.192678, 3.404255, , , , , , 
1643108934.575048, 1.380706, -11.333103, 0.727837, , , , , , 
1643108934.591730, 1.531541, -10.557980, -2.321328, , , , , , 
1643108934.608451, 1.298106, -10.768221, -0.899921, , , , , , 
1643108934.624574, 0.456245, -10.749068, 1.779191, , , , , , 
1643108934.641727, -0.452803, -9.787197, 0.804152, , , , , , 
1643108934.658449, -0.516399, -9.355193, 0.238672, , , , , , 
1643108934.675068, 0.541838, -9.551368, 0.087388, , , , , , 
1643108934.691806, 1.793556, -10.326192, 0.039804, , , , , , 
1643108934.708407, 2.069937, -10.694300, -0.165499, , , , , , 
1643108934.725156, 1.568651, -11.057920, -0.337882, , , , , , 
1643108934.741809, 0.383372, -10.844985, 0.016011, , , , , , 
1643108934.758461, 0.063746, -10.591350, 0.200215, , , , , , 
1643108934.775230, -0.460884, -9.875334, 0.458789, , , , , , 
1643108934.791705, -0.724246, -9.036166, 1.022025, , , , , , 
1643108934.808497, -0.743549, -8.547450, 0.800262, , , , , , 
1643108934.825063, -0.305410, -7.947403, 1.171513, , , , , , 
1643108934.841818, -0.064494, -7.860763, 0.995389, , , , , , 
1643108934.858415, 0.328155, -7.982568, 0.868048, , , , , , 
1643108934.874926, 0.327856, -8.260295, 0.737564, , , , , , 
1643108934.891840, 0.326659, -8.444798, 0.862810, , , , , , 
1643108934.908525, 0.395642, -9.011326, 1.203685, , , , , , 
1643108934.925234, 0.164003, -9.320178, 1.090110, , , , , , 
1643108934.941731, 0.046687, -9.292346, 1.073500, , , , , , 
1643108934.958544, -0.000449, -9.076269, 1.053299, , , , , , 
1643108934.975067, 0.087688, -8.857499, 1.171363, , , , , , 
1643108934.991729, 0.179415, -8.929325, 1.380706, , , , , , 
1643108935.008388, 0.250493, -9.246706, 1.583166, , , , , , 
1643108935.025164, -0.046388, -9.530868, 1.797148, , , , , , 
1643108935.041739, -0.218321, -9.697115, 2.019359, , , , , , 
1643108935.058582, -0.367660, -9.908703, 1.648557, , , , , , 
1643108935.075113, -0.264260, -10.282198, 1.789217, , , , , , 
1643108935.091740, -0.192434, -10.422858, 1.937807, , , , , , 
1643108935.108384, -0.146495, -10.573094, 2.000206, , , , , , 
1643108935.125048, -0.085593, -10.465205, 2.297685, , , , , , 
1643108935.141713, -0.070928, -10.398467, 2.293047, , , , , , 
1643108935.158399, -0.185251, -10.050859, 2.397643, , , , , , 
1643108935.175047, -0.080655, -9.552416, 2.521543, , , , , , 
1643108935.191723, -0.082899, -9.339631, 2.518251, , , , , , 
1643108935.208377, -1.006163, -10.383204, 1.359458, , , , , , 
1643108935.225111, -0.887501, -12.471546, 3.787477, , , , , , 
1643108935.241778, -0.617105, -11.817929, 2.898929, , , , , , 
1643108935.258386, -0.564433, -10.562769, -0.705092, , , , , , 
1643108935.275047, -1.623867, -11.434857, 0.630274, , , , , , 
1643108935.291720, -1.963395, -11.001806, 2.002450, , , , , , 
1643108935.308416, -2.534262, -9.677812, 0.829441, , , , , , 
1643108935.325144, -2.450166, -9.194034, 0.336535, , , , , , 
1643108935.341813, -2.099116, -9.549423, 0.379780, , , , , , 
1643108935.358388, -1.512088, -10.426449, 0.602441, , , , , , 
1643108935.375064, -1.435025, -10.904092, 0.566079, , , , , , 
1643108935.391721, -1.539921, -10.918607, 0.311396, , , , , , 
1643108935.408380, -1.716044, -10.353725, 0.315885, , , , , , 
1643108935.425086, -1.988235, -9.616012, 0.329951, , , , , , 
1643108935.441781, -1.931971, -9.421932, 0.821959, , , , , , 
1643108935.458275, -1.818247, -8.681824, 0.446369, , , , , , 
1643108935.475140, -1.510442, -8.299051, 0.849493, , , , , , 
1643108935.491713, -1.481712, -8.230816, 0.717662, , , , , , 
1643108935.508382, -1.507150, -8.234707, 0.666785, , , , , , 
1643108935.525048, -1.582717, -8.248174, 0.558896, , , , , , 
1643108935.541831, -1.731606, -8.480562, 0.430507, , , , , , 
1643108935.558382, -1.743428, -8.807370, 0.754922, , , , , , 
1643108935.575242, -1.706018, -8.938303, 0.749086, , , , , , 
1643108935.590944, -1.611148, -9.064747, 0.748637, , , , , , 
1643108935.608382, -1.512387, -9.122507, 0.743549, , , , , , 
1643108935.625048, -1.535282, -9.068488, 0.815824, , , , , , 
1643108935.641826, -1.478569, -8.980052, 0.972794, , , , , , 
1643108935.658386, -1.659631, -8.997260, 1.151312, , , , , , 
1643108935.675104, -1.769914, -8.979902, 1.197849, , , , , , 
1643108935.691716, -1.565808, -9.231892, 1.649306, , , , , , 
1643108935.708384, -1.616236, -9.265860, 1.444003, , , , , , 
1643108935.725065, -1.548450, -9.417592, 1.619977, , , , , , 
1643108935.741726, -1.247678, -9.832537, 2.076970, , , , , , 
1643108935.758387, -1.021277, -10.195109, 2.135179, , , , , , 
1643108935.775155, -1.001375, -10.365247, 2.054375, , , , , , 
1643108935.791786, -1.039981, -10.449044, 1.927482, , , , , , 
1643108935.808387, -0.865504, -10.540024, 1.949628, , , , , , 
1643108935.825224, -0.803404, -10.478074, 2.070236, , , , , , 
1643108935.841724, -0.823156, -10.183437, 2.280776, , , , , , 
1643108935.858388, -0.949900, -9.939379, 2.524835, , , , , , 
1643108935.875093, -1.081581, -10.429292, 2.391508, , , , , , 
1643108935.891726, -1.265186, -13.424289, 1.861193, , , , , , 
1643108935.908480, 0.657059, -11.516559, 2.373552, , , , , , 
1643108935.925162, 1.455525, -9.929652, 0.877625, , , , , , 
1643108935.941725, 1.449689, -10.017190, -0.767192, , , , , , 
1643108935.957713, -0.145897, -10.109517, 1.145775, , , , , , 
1643108935.975163, -0.639401, -9.935488, 1.770213, , , , , , 
1643108935.991827, -0.731878, -9.295338, 1.239448, , , , , , 
1643108936.008381, 0.493954, -9.343821, 0.387262, , , , , , 
1643108936.025158, 1.200692, -9.611523, 0.068833, , , , , , 
1643108936.041720, 2.266112, -10.477475, -0.509666, , , , , , 
1643108936.058386, 2.062754, -10.940304, -0.513407, , , , , , 
1643108936.075063, 1.445499, -11.149498, -0.776470, , , , , , 
1643108936.091727, 0.670526, -10.856657, -0.388160, , , , , , 
1643108936.108384, 0.155773, -10.202142, 0.108787, , , , , , 
1643108936.125206, -0.140360, -10.034847, 0.642245, , , , , , 
1643108936.141717, -0.411803, -9.831639, 0.609624, , , , , , 
1643108936.158402, -0.477793, -9.506178, 0.586280, , , , , , 
1643108936.175158, -0.558747, -8.574684, 0.420931, , , , , , 
1643108936.191721, -0.250194, -8.019827, 0.482581, , , , , , 
1643108936.208493, 0.042946, -7.983765, 0.662146, , , , , , 
1643108936.225078, 0.384868, -8.116942, 0.752528, , , , , , 
1643108936.241764, 0.257377, -8.736741, 0.707038, , , , , , 
1643108936.258402, 0.227599, -9.102156, 0.661099, , , , , , 
1643108936.274137, 0.358382, -9.417892, 0.689380, , , , , , 
1643108936.291801, 0.525527, -9.450961, 0.598999, , , , , , 
1643108936.308466, 0.565331, -9.420884, 0.652869, , , , , , 
1643108936.325160, 0.451008, -9.351602, 0.740108, , , , , , 
1643108936.341720, 0.445322, -9.416395, 1.230769, , , , , , 
1643108936.358391, 0.431704, -9.322123, 1.080383, , , , , , 
1643108936.375089, 0.228646, -9.243713, 1.240346, , , , , , 
1643108936.391798, 0.013467, -9.293243, 1.383549, , , , , , 
1643108936.408455, -0.093972, -9.324967, 1.325490, , , , , , 
1643108936.425159, -0.157269, -9.548675, 1.417966, , , , , , 
1643108936.441729, -0.124050, -9.843162, 1.436521, , , , , , 
1643108936.458530, -0.068833, -10.077494, 1.566706, , , , , , 
1643108936.475062, -0.142605, -10.363601, 1.873762, , , , , , 
1643108936.491728, -0.265756, -10.584317, 1.901894, , , , , , 
1643108936.508091, -0.252588, -10.568156, 1.931821, , , , , , 
1643108936.525083, -0.167444, -10.285041, 1.896507, , , , , , 
1643108936.541774, -0.117316, -9.979781, 2.196081, , , , , , 
1643108936.558460, -0.104148, -9.936386, 2.373701, , , , , , 
1643108936.575117, -0.867000, -12.679393, 1.886332, , , , , , 
1643108936.591827, -0.640599, -13.370419, 3.002329, , , , , , 
1643108936.608426, -0.560094, -12.109124, 1.577629, , , , , , 
1643108936.625231, -0.642544, -11.220127, -0.668880, , , , , , 
1643108936.641827, -1.874211, -10.988488, 1.074398, , , , , , 
1643108936.658502, -2.180968, -10.318710, 1.753453, , , , , , 
1643108936.675171, -2.258181, -9.422231, 1.056292, , , , , , 
1643108936.691726, -2.329259, -8.823381, 0.765546, , , , , , 
1643108936.708583, -2.451513, -8.478616, 0.610671, , , , , , 
1643108936.725173, -2.408118, -8.208969, 0.151583, , , , , , 
1643108936.741746, -2.129642, -9.411607, 0.553061, , , , , , 
1643108936.758400, -1.942895, -9.826103, 0.486621, , , , , , 
1643108936.775064, -1.501913, -10.226084, 0.525078, , , , , , 
1643108936.791731, -1.366341, -10.264840, 0.531064, , , , , , 
1643108936.808498, -1.456423, -10.154707, 0.279523, , , , , , 
1643108936.825168, -2.087893, -9.028983, 0.719158, , , , , , 
1643108936.841808, -2.109741, -8.615684, 0.584036, , , , , , 
1643108936.858396, -1.763928, -8.240094, 0.620547, , , , , , 
1643108936.875063, -1.886032, -8.251167, 0.873584, , , , , , 
1643108936.891800, -2.147000, -8.328081, 0.919074, , , , , , 
1643108936.908395, -2.180818, -8.321646, 0.611719, , , , , , 
1643108936.925101, -1.856254, -8.546103, 0.544831, , , , , , 
1643108936.941723, -1.779640, -8.763826, 0.643142, , , , , , 
1643108936.958467, -1.861941, -9.173084, 0.795474, , , , , , 
1643108936.975051, -2.041356, -9.264513, 0.861613, , , , , , 
1643108936.991727, -2.027141, -9.295039, 1.021875, , , , , , 
1643108937.008556, -1.890222, -9.085247, 0.913687, , , , , , 
1643108937.025069, -1.936161, -9.064597, 1.000327, , , , , , 
1643108937.041728, -1.969680, -9.139416, 1.214309, , , , , , 
1643108937.058467, -2.088941, -8.973019, 1.485901, , , , , , 
1643108937.075064, -2.137573, -8.832808, 1.337162, , , , , , 
1643108937.091733, -2.019060, -9.002647, 1.368286, , , , , , 
1643108937.108399, -1.840543, -9.648782, 1.737293, , , , , , 
1643108937.125111, -1.601272, -9.979332, 1.765873, , , , , , 
1643108937.141737, -1.575534, -9.991452, 1.732803, , , , , , 
1643108937.158436, -1.750161, -10.085724, 1.704223, , , , , , 
1643108937.175055, -2.019359, -10.096498, 1.561169, , , , , , 
1643108937.191774, -1.966986, -9.981876, 1.630900, , , , , , 
1643108937.208393, -1.713351, -10.036344, 1.773505, , , , , , 
1643108937.225164, -1.775151, -10.081235, 2.027889, , , , , , 
1643108937.241768, -1.981501, -10.027515, 2.015170, , , , , , 
1643108937.258472, -3.431789, -12.737452, 0.721852, , , , , , 
1643108937.275045, -0.570867, -13.328670, 2.550124, , , , , , 
1643108937.291818, 0.820164, -12.607716, 1.547103, , , , , , 
1643108937.308155, 0.063446, -11.692383, -1.005265, , , , , , 
1643108937.325149, -1.028908, -10.967239, 0.263661, , , , , , 
1643108937.341771, -1.113753, -10.833164, 1.396717, , , , , , 
1643108937.358473, -1.444153, -10.371382, 0.584634, , , , , , 
1643108937.375161, -1.624615, -9.197176, 0.361973, , , , , , 
1643108937.391834, -0.848146, -8.362198, 0.235829, , , , , , 
1643108937.408443, 0.392799, -7.431003, -0.670526, , , , , , 
1643108937.425131, 0.827197, -7.670573, -1.025018, , , , , , 
1643108937.441881, 1.392528, -9.276933, -1.239149, , , , , , 
1643108937.458501, 2.041356, -11.284172, -0.006434, , , , , , 
1643108937.475014, 1.301548, -11.850400, 0.313790, , , , , , 
1643108937.491770, -0.522535, -11.383232, -0.320973, , , , , , 
1643108937.508355, -1.193510, -10.255712, -0.041001, , , , , , 
1643108937.525134, -1.042974, -10.138097, 0.358681, , , , , , 
1643108937.541710, -0.622044, -9.546281, 0.480037, , , , , , 
1643108937.558485, -0.160860, -8.780735, 0.232537, , , , , , 
1643108937.575067, -0.269348, -8.451382, 0.071377, , , , , , 
1643108937.591803, 0.188543, -8.343045, 0.185251, , , , , , 
1643108937.608397, 0.056413, -8.893262, 0.132729, , , , , , 
1643108937.625070, 0.127192, -9.191191, 0.166696, , , , , , 
1643108937.641737, 0.372298, -9.940426, -0.030526, , , , , , 
1643108937.658505, 0.644489, -10.455479, -1.056441, , , , , , 
1643108937.675072, 0.468964, -10.524312, -1.199345, , , , , , 
1643108937.691735, 0.485574, -9.857377, 0.004339, , , , , , 
1643108937.708437, 0.532710, -9.583989, 0.127791, , , , , , 
1643108937.725135, 0.366612, -9.700258, -0.191985, , , , , , 
1643108937.741585, 0.276231, -9.836877, -0.448314, , , , , , 
1643108937.758437, 0.089783, -10.162039, -0.175375, , , , , , 
1643108937.775068, -0.145897, -10.132112, -0.077512, , , , , , 
1643108937.791733, 0.481235, -9.749189, -0.029778, , , , , , 
1643108937.807985, 0.867449, -9.880870, 0.468216, , , , , , 
1643108937.825019, 1.012897, -9.809493, 0.514604, , , , , , 
1643108937.841795, 1.160440, -9.623793, 0.492906, , , , , , 
1643108937.857693, 1.175852, -9.546580, 0.327257, , , , , , 
1643108937.875172, 0.736367, -9.508871, 0.896928, , , , , , 
1643108937.891738, 0.380229, -9.967810, 0.802656, , , , , , 
1643108937.908561, -0.074520, -10.095600, 0.850989, , , , , , 
1643108937.925070, -0.152780, -10.199748, 0.540042, , , , , , 
1643108937.941824, -0.227000, -10.651055, 0.663792, , , , , , 
1643108937.958400, -0.247501, -10.609156, 0.966060, , , , , , 
1643108937.975070, -0.330400, -10.896760, 0.943166, , , , , , 
1643108937.991905, -0.540790, -10.661530, 0.923414, , , , , , 
1643108938.008400, -1.259051, -10.297162, 0.625186, , , , , , 
1643108938.025240, -1.623269, -10.144083, 0.781108, , , , , , 
1643108938.041736, -0.966958, -9.810092, 0.241216, , , , , , 
1643108938.058457, -0.932841, -9.372701, 0.566977, , , , , , 
1643108938.075067, -1.123778, -9.294740, 0.682647, , , , , , 
1643108938.091812, -1.100734, -8.634988, 1.222090, , , , , , 
1643108938.108489, -0.985962, -8.484153, 1.119140, , , , , , 
1643108938.125045, -1.201141, -8.158093, 0.945859, , , , , , 
1643108938.141740, -0.758363, -9.024345, 0.954538, , , , , , 
1643108938.158407, -0.399682, -9.342624, 1.200542, , , , , , 
1643108938.175184, -0.730830, -9.500491, 1.110910, , , , , , 
1643108938.191746, -1.593640, -9.725995, 1.435623, , , , , , 
1643108938.208525, -1.754950, -9.651326, 1.156250, , , , , , 
1643108938.225166, -0.784400, -9.027337, 0.875979, , , , , , 
1643108938.241719, -0.043245, -7.874978, 0.487370, , , , , , 
1643108938.258450, 0.197821, -8.014590, 0.485424, , , , , , 
1643108938.275064, -0.742951, -7.876175, 0.994641, , , , , , 
1643108938.291727, -1.054347, -7.788338, 1.450437, , , , , , 
1643108938.308465, -0.735469, -8.033744, 1.905336, , , , , , 
1643108938.325070, -0.217723, -8.424597, 3.039439, , , , , , 
1643108938.341729, -0.403423, -8.531887, 3.886537, , , , , , 
1643108938.358401, -0.976834, -8.270171, 4.181623, , , , , , 
1643108938.375130, -2.002450, -8.200889, 4.936395, , , , , , 
1643108938.391767, -2.154781, -7.951144, 4.145411, , , , , , 
1643108938.408418, -1.843984, -8.064719, 4.039018, , , , , , 
1643108938.424947, -2.073977, -8.898948, 3.419369, , , , , , 
1643108938.441836, -2.617760, -9.190143, 2.598008, , , , , , 
1643108938.458242, -2.745251, -9.420884, 2.315043, , , , , , 
1643108938.475066, -3.200748, -9.432556, 2.218826, , , , , , 
1643108938.491386, -2.765153, -10.706870, 1.395969, , , , , , 
1643108938.508400, -2.989161, -11.246912, 0.801010, , , , , , 
1643108938.524637, -4.045004, -10.968287, 0.395193, , , , , , 
1643108938.541838, -4.120122, -11.881375, -0.719607, , , , , , 
1643108938.558406, -4.141969, -12.059743, -0.908001, , , , , , 
1643108938.575092, -4.895095, -11.452813, -1.387290, , , , , , 
1643108938.591729, -6.105214, -12.192322, -4.974253, , , , , , 
1643108938.608401, -5.950190, -12.412739, -5.448006, , , , , , 
1643108938.624180, -4.850054, -9.402329, -3.315071, , , , , , 
1643108938.641728, -4.503493, -7.311593, -4.576816, , , , , , 
1643108938.657512, -3.876512, -7.048679, -6.016180, , , , , , 
1643108938.675176, -4.751443, -5.595100, -9.318382, , , , , , 
1643108938.691803, -3.508553, -6.209362, -9.281272, , , , , , 
1643108938.708549, -2.617910, -7.092822, -7.902362, , , , , , 
1643108938.725076, -0.786046, -8.520814, -5.189432, , , , , , 
1643108938.741807, -1.395820, -7.627478, -4.654029, , , , , , 
1643108938.758404, -2.620154, -4.507683, -4.143166, , , , , , 
1643108938.775070, -2.456900, -5.130026, -6.516867, , , , , , 
1643108938.791739, -2.423381, -5.371990, -6.733543, , , , , , 
1643108938.808399, -2.075474, -5.964256, -6.277447, , , , , , 
1643108938.825074, -1.915661, -5.382016, -7.372794, , , , , , 
1643108938.841709, -1.691653, -5.373935, -7.759009, , , , , , 
1643108938.858422, -0.611419, -6.554875, -9.525032, , , , , , 
1643108938.875102, -0.159065, -4.777779, -11.945121, , , , , , 
1643108938.891736, 1.828123, -5.708226, -11.762862, , , , , , 
1643108938.908503, 1.658733, -6.586898, -7.589170, , , , , , 
1643108938.925063, -1.237653, -4.729296, -5.746084, , , , , , 
1643108938.941730, -2.076820, -4.757279, -5.363760, , , , , , 
1643108938.958491, -2.832789, -4.890157, -6.932112, , , , , , 
1643108938.975116, -2.335993, -5.202899, -10.175956, , , , , , 
1643108938.991771, -2.064700, -5.057601, -10.740538, , , , , , 
1643108939.008474, -0.849044, -3.821744, -10.796952, , , , , , 
1643108939.025096, 0.476296, -3.661034, -11.124059, , , , , , 
1643108939.041826, 0.663643, -3.611803, -11.242722, , , , , , 
1643108939.058478, 0.225055, -3.376573, -10.897658, , , , , , 
1643108939.075098, -0.331148, -3.535039, -10.481067, , , , , , 
